source_row,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,was_previously_contacted,days_since_previous_contact,score
40161,20,student,single,basic.9y,no,yes,no,cellular,jul,thu,3,3,success,-1.7,94.215,-40.3,0.846,4991.6,1,6,0.7334391625976496
38569,69,retired,married,basic.4y,no,yes,no,cellular,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,0,0,0.7334054689618889
40391,26,unemployed,single,university.degree,no,yes,no,cellular,aug,thu,1,3,success,-1.7,94.027,-38.3,0.904,4991.6,1,3,0.7324416850911432
40963,54,self-employed,married,university.degree,no,yes,no,cellular,oct,thu,4,1,failure,-1.1,94.601,-49.5,0.987,4963.6,0,0,0.7323242535629751
40381,47,admin.,married,university.degree,no,no,no,cellular,aug,wed,1,2,success,-1.7,94.027,-38.3,0.9,4991.6,1,4,0.7319494860003828
40346,31,student,single,university.degree,no,no,no,cellular,aug,tue,1,2,failure,-1.7,94.027,-38.3,0.899,4991.6,1,9,0.7317738725154266
38976,60,retired,married,university.degree,no,no,no,cellular,dec,fri,3,2,success,-3.0,92.713,-33.0,0.718,5023.5,1,6,0.7314826266900603
38550,31,entrepreneur,unknown,university.degree,no,no,no,cellular,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,0,0,0.7314583112278722
37954,72,retired,married,basic.4y,no,no,no,cellular,sep,fri,1,2,success,-3.4,92.379,-29.8,0.803,5017.5,1,3,0.7310679541571254
40288,60,retired,married,professional.course,no,yes,yes,cellular,jul,thu,4,2,success,-1.7,94.215,-40.3,0.899,4991.6,1,6,0.7307143915782772
40642,66,retired,married,unknown,no,yes,no,cellular,sep,tue,2,1,success,-1.1,94.199,-37.5,0.881,4963.6,1,6,0.7302888434084178
36295,56,retired,divorced,university.degree,no,yes,no,cellular,jun,mon,1,1,success,-2.9,92.963,-40.8,1.266,5076.2,1,3,0.7300121712227341
38412,62,retired,divorced,university.degree,no,yes,no,telephone,oct,wed,3,0,nonexistent,-3.4,92.431,-26.9,0.735,5017.5,0,0,0.7298499032317539
40370,59,unknown,married,unknown,no,no,no,cellular,aug,wed,1,1,success,-1.7,94.027,-38.3,0.9,4991.6,1,6,0.7295000280366636
38509,68,retired,divorced,professional.course,no,yes,no,cellular,oct,tue,2,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,0,0,0.7292749758965718
39389,56,admin.,single,university.degree,no,no,no,cellular,mar,wed,1,1,success,-1.8,93.369,-34.8,0.634,5008.7,1,5,0.7285471750366995
38531,32,admin.,single,university.degree,no,no,no,cellular,oct,wed,1,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,0,0,0.7280803976798226
38082,24,admin.,single,university.degree,no,no,no,cellular,sep,tue,1,1,success,-3.4,92.379,-29.8,0.77,5017.5,1,3,0.7279278691000112
38563,60,retired,divorced,basic.4y,no,yes,no,cellular,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,0,0,0.7279167906276569
38533,24,technician,single,university.degree,no,no,no,cellular,oct,wed,1,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,0,0,0.727911376783285
40844,30,student,single,professional.course,no,yes,no,cellular,sep,tue,2,1,success,-1.1,94.199,-37.5,0.88,4963.6,1,6,0.7254663822161971
40458,70,retired,married,basic.4y,no,yes,no,cellular,aug,tue,3,1,success,-1.7,94.027,-38.3,0.904,4991.6,1,6,0.7247784927136268
38304,28,student,single,high.school,no,no,no,telephone,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0,0.7244112813858191
40859,32,admin.,single,university.degree,no,no,no,cellular,oct,fri,1,2,failure,-1.1,94.601,-49.5,0.942,4963.6,0,0,0.7242070097927727
38183,71,retired,married,basic.9y,no,no,no,cellular,oct,fri,2,0,nonexistent,-3.4,92.431,-26.9,0.752,5017.5,0,0,0.7227583073503105
40332,25,student,single,high.school,no,yes,no,cellular,aug,mon,8,1,success,-1.7,94.027,-38.3,0.898,4991.6,1,4,0.7227125089797103
38297,28,technician,single,university.degree,no,yes,yes,cellular,oct,wed,2,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0,0.722624558418033
40731,19,student,single,basic.4y,no,yes,no,cellular,sep,wed,2,3,success,-1.1,94.199,-37.5,0.876,4963.6,1,6,0.7218016405310915
38424,32,admin.,single,university.degree,no,yes,no,cellular,oct,wed,2,0,nonexistent,-3.4,92.431,-26.9,0.735,5017.5,0,0,0.7207556875270992
38549,75,retired,divorced,basic.4y,no,no,no,cellular,oct,thu,2,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,0,0,0.7206320506921817
40974,47,admin.,single,university.degree,no,yes,no,cellular,oct,mon,1,1,failure,-1.1,94.601,-49.5,1.0,4963.6,0,0,0.7204074259974078
38037,25,admin.,single,high.school,no,no,no,cellular,sep,thu,1,1,success,-3.4,92.379,-29.8,0.778,5017.5,1,3,0.7195934523900266
40171,63,retired,married,basic.4y,no,yes,no,cellular,jul,thu,1,1,success,-1.7,94.215,-40.3,0.846,4991.6,1,6,0.7190496606034096
39392,27,admin.,single,university.degree,no,yes,no,cellular,mar,wed,1,2,success,-1.8,93.369,-34.8,0.634,5008.7,1,6,0.718634002622242
38488,71,retired,married,basic.4y,no,no,no,cellular,oct,tue,1,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,0,0,0.7185743932694311
38514,71,retired,married,basic.4y,no,no,no,cellular,oct,tue,1,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,0,0,0.7185743932694311
39134,66,retired,married,basic.4y,no,yes,no,cellular,mar,tue,1,1,success,-1.8,93.369,-34.8,0.655,5008.7,1,6,0.7181601959510271
38322,83,retired,married,basic.9y,no,no,no,cellular,oct,fri,2,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0,0,0.7180066806965744
40876,26,admin.,single,university.degree,no,no,no,telephone,oct,wed,1,2,failure,-1.1,94.601,-49.5,0.959,4963.6,0,0,0.717917079330222
40487,33,admin.,married,university.degree,no,yes,no,cellular,aug,thu,1,3,success,-1.7,94.027,-38.3,0.899,4991.6,1,3,0.7175811814236245
40384,44,services,divorced,basic.6y,no,yes,no,cellular,aug,wed,3,1,success,-1.7,94.027,-38.3,0.9,4991.6,1,0,0.7163778620582802
41092,31,admin.,single,university.degree,no,yes,no,cellular,nov,wed,1,5,success,-1.1,94.767,-50.8,1.048,4963.6,1,2,0.7163321586760872
40860,32,admin.,single,university.degree,no,yes,no,cellular,oct,fri,1,3,failure,-1.1,94.601,-49.5,0.942,4963.6,0,0,0.7152924385714954
38170,29,admin.,single,university.degree,no,yes,no,cellular,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,0,0,0.7150872812089754
38206,86,retired,divorced,basic.4y,no,unknown,unknown,cellular,oct,wed,1,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0,0.7149274702071259
40262,84,retired,divorced,basic.4y,no,yes,yes,cellular,jul,tue,1,2,success,-1.7,94.215,-40.3,0.893,4991.6,1,3,0.714147141801607
40964,51,admin.,married,high.school,no,no,yes,cellular,oct,thu,2,1,failure,-1.1,94.601,-49.5,0.987,4963.6,0,0,0.7139415214027021
38176,26,technician,single,university.degree,no,yes,no,cellular,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,0,0,0.7137983376606566
38434,31,admin.,single,university.degree,no,no,no,cellular,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.733,5017.5,0,0,0.713787094631461
40514,33,student,married,professional.course,no,yes,no,cellular,aug,mon,3,4,success,-1.7,94.027,-38.3,0.896,4991.6,1,3,0.7137141213400099
40932,27,blue-collar,single,high.school,no,no,no,cellular,oct,tue,1,2,failure,-1.1,94.601,-49.5,0.982,4963.6,0,0,0.7136219275834741
39164,34,technician,single,university.degree,no,yes,yes,cellular,mar,thu,3,2,success,-1.8,93.369,-34.8,0.654,5008.7,1,3,0.7133277270147842
38241,75,retired,married,basic.9y,no,no,no,cellular,oct,mon,1,0,nonexistent,-3.4,92.431,-26.9,0.743,5017.5,0,0,0.7132799603524422
41015,34,admin.,divorced,university.degree,no,unknown,unknown,cellular,oct,thu,2,1,failure,-1.1,94.601,-49.5,1.025,4963.6,0,0,0.7132692628829873
39226,34,admin.,single,university.degree,no,no,yes,cellular,mar,tue,2,1,success,-1.8,93.369,-34.8,0.652,5008.7,1,3,0.7123148060630077
38279,80,retired,married,basic.4y,no,no,no,cellular,oct,tue,2,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0,0.7121860960456915
38351,62,retired,married,university.degree,unknown,no,no,cellular,oct,fri,2,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0,0,0.7121075067730602
38193,80,retired,divorced,basic.4y,no,no,no,cellular,oct,tue,1,0,nonexistent,-3.4,92.431,-26.9,0.744,5017.5,0,0,0.7115104134225306
38195,80,retired,divorced,basic.4y,no,no,no,cellular,oct,tue,1,0,nonexistent,-3.4,92.431,-26.9,0.744,5017.5,0,0,0.7115104134225306
39124,73,retired,divorced,high.school,no,no,yes,cellular,dec,tue,3,2,success,-3.0,92.713,-33.0,0.707,5023.5,1,6,0.7112083447827513
36779,55,retired,married,high.school,no,yes,no,cellular,jun,fri,3,1,success,-2.9,92.963,-40.8,1.268,5076.2,1,3,0.711050995113993
38399,70,retired,married,basic.4y,no,yes,no,cellular,oct,tue,2,0,nonexistent,-3.4,92.431,-26.9,0.737,5017.5,0,0,0.7109886515888614
40995,54,services,divorced,high.school,no,no,no,cellular,oct,wed,1,1,failure,-1.1,94.601,-49.5,1.016,4963.6,0,0,0.7109263037299121
38303,49,admin.,single,university.degree,no,no,no,cellular,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0,0.710912025004439
38089,38,admin.,single,university.degree,unknown,yes,no,cellular,sep,wed,1,1,success,-3.4,92.379,-29.8,0.768,5017.5,1,3,0.7104534940623974
39255,23,student,single,high.school,no,no,no,telephone,mar,fri,1,1,success,-1.8,93.369,-34.8,0.649,5008.7,1,3,0.7100992267119527
38086,69,unknown,married,university.degree,no,yes,yes,cellular,sep,tue,2,1,success,-3.4,92.379,-29.8,0.77,5017.5,1,3,0.709982544916498
39222,34,admin.,single,university.degree,no,yes,yes,cellular,mar,tue,1,2,success,-1.8,93.369,-34.8,0.652,5008.7,1,3,0.7099778597492465
38053,28,admin.,single,university.degree,no,yes,no,cellular,sep,fri,1,3,success,-3.4,92.379,-29.8,0.773,5017.5,1,1,0.709434957840402
39249,33,admin.,married,university.degree,no,yes,no,cellular,mar,thu,1,1,success,-1.8,93.369,-34.8,0.65,5008.7,1,3,0.7094000323227031
40480,52,management,married,university.degree,no,yes,no,cellular,aug,thu,3,3,success,-1.7,94.027,-38.3,0.899,4991.6,1,1,0.7086879628867292
41001,38,admin.,divorced,basic.9y,no,no,no,cellular,oct,wed,2,3,failure,-1.1,94.601,-49.5,1.016,4963.6,0,0,0.7077915897818525
40291,80,retired,divorced,basic.4y,no,no,yes,cellular,jul,thu,2,2,success,-1.7,94.215,-40.3,0.899,4991.6,1,6,0.7075454687968383
38220,32,admin.,married,university.degree,no,yes,yes,cellular,oct,wed,1,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0,0.7066440331999475
41046,60,admin.,married,high.school,no,no,no,cellular,oct,tue,1,1,failure,-1.1,94.601,-49.5,1.037,4963.6,0,0,0.7066229072916325
38308,28,admin.,single,university.degree,no,yes,no,cellular,oct,thu,2,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0,0.7062442176395202
40221,37,unemployed,single,university.degree,no,yes,yes,cellular,jul,wed,1,2,success,-1.7,94.215,-40.3,0.881,4991.6,1,5,0.7062151270476406
40452,50,admin.,single,university.degree,no,no,no,cellular,aug,tue,1,2,success,-1.7,94.027,-38.3,0.904,4991.6,1,6,0.7059536878511233
38555,28,admin.,single,university.degree,no,no,no,cellular,oct,thu,2,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,0,0,0.705876907018745
40112,28,student,single,high.school,no,yes,no,cellular,jul,mon,2,1,success,-1.7,94.215,-40.3,0.827,4991.6,1,6,0.7058308948812346
37896,27,management,single,university.degree,no,yes,no,cellular,sep,tue,2,2,success,-3.4,92.379,-29.8,0.819,5017.5,1,4,0.705798004209573
38417,36,admin.,married,university.degree,no,no,no,cellular,oct,wed,1,0,nonexistent,-3.4,92.431,-26.9,0.735,5017.5,0,0,0.7056988524871148
39152,33,admin.,married,university.degree,no,yes,no,cellular,mar,wed,3,1,success,-1.8,93.369,-34.8,0.655,5008.7,1,4,0.7054103290675391
40638,85,retired,married,basic.4y,no,no,no,cellular,sep,tue,1,2,success,-1.1,94.199,-37.5,0.881,4963.6,1,3,0.7052610129085797
40675,27,technician,single,university.degree,no,yes,no,cellular,sep,thu,1,1,success,-1.1,94.199,-37.5,0.879,4963.6,1,3,0.7051802141636425
40387,41,admin.,divorced,high.school,no,yes,yes,cellular,aug,thu,2,2,success,-1.7,94.027,-38.3,0.904,4991.6,1,0,0.7051163141287267
39326,38,student,single,unknown,no,yes,no,cellular,mar,mon,1,1,success,-1.8,93.369,-34.8,0.639,5008.7,1,11,0.7050674101245563
40472,35,admin.,married,university.degree,no,yes,no,cellular,aug,wed,2,3,success,-1.7,94.027,-38.3,0.903,4991.6,1,6,0.7045212896468184
40937,27,blue-collar,single,high.school,no,yes,no,cellular,oct,tue,3,1,failure,-1.1,94.601,-49.5,0.982,4963.6,0,0,0.703939192666124
38413,44,admin.,married,university.degree,no,no,no,cellular,oct,wed,1,0,nonexistent,-3.4,92.431,-26.9,0.735,5017.5,0,0,0.7038797840032003
38210,38,admin.,married,university.degree,no,yes,no,cellular,oct,wed,1,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0,0.703431829942466
40575,81,retired,divorced,basic.4y,no,no,no,cellular,sep,wed,2,1,success,-1.1,94.199,-37.5,0.886,4963.6,1,7,0.7032646792115762
40389,26,unemployed,single,university.degree,no,yes,no,cellular,aug,thu,3,2,success,-1.7,94.027,-38.3,0.904,4991.6,1,6,0.7030108216768094
39159,37,admin.,single,high.school,no,no,no,cellular,mar,wed,2,2,success,-1.8,93.369,-34.8,0.655,5008.7,1,4,0.7028141278046525
40417,27,admin.,single,university.degree,no,no,no,cellular,aug,fri,2,3,success,-1.7,94.027,-38.3,0.905,4991.6,1,3,0.7027975040338287
38534,30,admin.,married,university.degree,no,yes,no,cellular,oct,wed,1,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,0,0,0.7025654124832196
40349,28,admin.,single,university.degree,no,yes,yes,cellular,aug,tue,2,2,success,-1.7,94.027,-38.3,0.899,4991.6,1,6,0.7024851613991392
38294,35,technician,married,university.degree,no,yes,no,cellular,oct,wed,1,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0,0.7024490762195322
39338,27,admin.,single,unknown,no,no,no,cellular,mar,tue,1,1,success,-1.8,93.369,-34.8,0.637,5008.7,1,3,0.7021706037254638
36412,24,unknown,single,university.degree,no,no,no,cellular,jun,tue,1,2,success,-2.9,92.963,-40.8,1.262,5076.2,1,3,0.7016993763333025
38524,35,admin.,married,university.degree,no,yes,no,cellular,oct,wed,1,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,0,0,0.7014222792236027
38034,56,admin.,married,university.degree,no,yes,no,cellular,sep,thu,2,2,success,-3.4,92.379,-29.8,0.778,5017.5,1,3,0.7013490300786878
41101,63,retired,married,basic.4y,no,yes,no,cellular,nov,fri,1,2,success,-1.1,94.767,-50.8,1.049,4963.6,1,3,0.7012778720836859
36540,36,management,single,university.degree,no,yes,no,cellular,jun,wed,2,1,success,-2.9,92.963,-40.8,1.26,5076.2,1,3,0.7011796080624361
36589,29,technician,single,university.degree,no,no,no,cellular,jun,thu,1,1,success,-2.9,92.963,-40.8,1.26,5076.2,1,3,0.7002154596724317
38298,36,admin.,married,university.degree,no,no,no,cellular,oct,wed,2,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0,0.7000223692814329
40902,24,admin.,single,high.school,no,yes,no,cellular,oct,fri,2,1,failure,-1.1,94.601,-49.5,0.972,4963.6,0,0,0.6999913897668643
41097,34,admin.,married,university.degree,no,no,no,cellular,nov,wed,1,3,success,-1.1,94.767,-50.8,1.048,4963.6,1,3,0.699905282008203
41090,31,admin.,single,university.degree,no,no,yes,cellular,nov,wed,2,6,success,-1.1,94.767,-50.8,1.048,4963.6,1,3,0.699856661435535
38155,37,admin.,single,university.degree,no,yes,no,cellular,oct,thu,3,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,0,0,0.6996930009266749
40897,32,services,single,university.degree,no,yes,no,cellular,oct,fri,2,2,failure,-1.1,94.601,-49.5,0.972,4963.6,0,0,0.6992294961322986
37998,66,management,divorced,university.degree,no,no,no,cellular,sep,tue,1,1,success,-3.4,92.379,-29.8,0.788,5017.5,1,1,0.6991243681412959
40163,70,retired,divorced,basic.4y,no,no,no,cellular,jul,thu,2,2,success,-1.7,94.215,-40.3,0.846,4991.6,1,6,0.6990599281652865
36414,24,unknown,single,university.degree,no,yes,no,cellular,jun,tue,1,2,success,-2.9,92.963,-40.8,1.262,5076.2,1,3,0.6990270206218375
40759,19,student,single,basic.6y,no,yes,yes,cellular,sep,thu,5,1,success,-1.1,94.199,-37.5,0.879,4963.6,1,13,0.6989938266468885
37915,60,unemployed,married,basic.6y,no,yes,no,cellular,sep,thu,1,1,success,-3.4,92.379,-29.8,0.809,5017.5,1,3,0.6989351571775975
38166,78,retired,married,basic.9y,no,yes,no,telephone,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,0,0,0.6987395449205364
36542,42,self-employed,married,university.degree,no,yes,no,cellular,jun,wed,1,1,success,-2.9,92.963,-40.8,1.26,5076.2,1,3,0.6986674346381633
40563,59,admin.,married,university.degree,no,no,yes,cellular,sep,wed,1,1,success,-1.1,94.199,-37.5,0.886,4963.6,1,3,0.6981633094202162
40485,27,admin.,married,university.degree,no,no,no,cellular,aug,thu,3,1,success,-1.7,94.027,-38.3,0.899,4991.6,1,6,0.6980186126599165
40714,84,retired,divorced,unknown,unknown,no,no,cellular,sep,tue,1,2,success,-1.1,94.199,-37.5,0.877,4963.6,1,3,0.6973045940264644
40566,24,student,single,unknown,no,yes,yes,telephone,sep,wed,1,1,success,-1.1,94.199,-37.5,0.886,4963.6,1,10,0.6967002584243498
39976,56,retired,married,high.school,no,no,no,cellular,jun,tue,1,1,success,-1.7,94.055,-39.8,0.761,4991.6,1,3,0.696589158826178
38560,32,self-employed,married,university.degree,no,yes,yes,cellular,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,0,0,0.6964875328678904
40684,27,admin.,single,university.degree,no,no,no,cellular,sep,thu,3,1,success,-1.1,94.199,-37.5,0.879,4963.6,1,3,0.6960964104443519
38111,60,self-employed,divorced,university.degree,no,no,no,cellular,sep,tue,1,1,success,-3.4,92.379,-29.8,0.755,5017.5,1,3,0.6954148519600214
40741,23,student,single,professional.course,no,no,no,cellular,sep,wed,2,1,success,-1.1,94.199,-37.5,0.876,4963.6,1,15,0.6952296525854945
38077,24,technician,married,university.degree,no,yes,yes,cellular,sep,tue,2,1,success,-3.4,92.379,-29.8,0.77,5017.5,1,3,0.6948854274796994
38526,35,management,married,university.degree,no,yes,no,cellular,oct,wed,1,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,0,0,0.6948484078444008
40944,52,technician,married,university.degree,no,yes,no,telephone,oct,wed,1,1,failure,-1.1,94.601,-49.5,0.985,4963.6,0,0,0.6944505282377972
39186,85,retired,single,professional.course,no,no,no,cellular,mar,fri,7,2,success,-1.8,93.369,-34.8,0.653,5008.7,1,7,0.6943668712112377
40273,77,retired,married,basic.4y,no,unknown,unknown,cellular,jul,tue,2,1,success,-1.7,94.215,-40.3,0.893,4991.6,1,3,0.6943657347204769
39221,34,admin.,single,university.degree,no,no,no,cellular,mar,tue,1,1,success,-1.8,93.369,-34.8,0.652,5008.7,1,6,0.6941077914864313
40908,30,technician,single,unknown,no,yes,yes,cellular,oct,mon,1,3,failure,-1.1,94.601,-49.5,0.977,4963.6,0,0,0.6930467656651035
36588,30,admin.,single,university.degree,no,yes,no,cellular,jun,thu,1,2,success,-2.9,92.963,-40.8,1.26,5076.2,1,3,0.692669638902374
40379,18,student,single,unknown,no,yes,no,cellular,aug,wed,1,2,failure,-1.7,94.027,-38.3,0.9,4991.6,1,17,0.6921674603001767
38203,30,unemployed,single,high.school,no,yes,yes,cellular,oct,wed,1,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0,0.6915133334945351
38157,31,admin.,married,university.degree,no,yes,no,cellular,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,0,0,0.6906636550247238
38362,60,retired,married,basic.4y,no,no,no,cellular,oct,mon,1,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0,0,0.6904590284306201
38368,60,retired,married,basic.4y,no,no,no,cellular,oct,mon,1,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0,0,0.6904590284306201
38167,32,admin.,married,university.degree,no,yes,no,cellular,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,0,0,0.6904301174670694
38497,61,retired,married,high.school,no,no,no,telephone,oct,tue,1,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,0,0,0.6897753769048267
38160,36,admin.,married,university.degree,no,yes,no,cellular,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,0,0,0.6894949957683801
38207,48,management,married,university.degree,no,yes,yes,cellular,oct,wed,2,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0,0.6894690760228012
38516,32,technician,single,university.degree,no,yes,no,cellular,oct,tue,1,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,0,0,0.689213291168024
38075,29,admin.,single,high.school,no,yes,no,cellular,sep,tue,2,1,success,-3.4,92.379,-29.8,0.77,5017.5,1,3,0.6891439904258112
40473,66,admin.,divorced,university.degree,no,yes,no,cellular,aug,wed,3,2,success,-1.7,94.027,-38.3,0.903,4991.6,1,6,0.6891092322949355
40158,30,admin.,single,university.degree,no,no,no,cellular,jul,thu,1,2,success,-1.7,94.215,-40.3,0.846,4991.6,1,6,0.6890839090521051
40447,25,unemployed,single,high.school,no,no,no,cellular,aug,tue,1,3,success,-1.7,94.027,-38.3,0.904,4991.6,1,3,0.6886738977534237
39314,34,admin.,single,university.degree,no,yes,no,cellular,mar,thu,2,3,success,-1.8,93.369,-34.8,0.643,5008.7,1,6,0.6886063794969847
40900,66,retired,married,basic.4y,no,yes,no,telephone,oct,fri,2,1,failure,-1.1,94.601,-49.5,0.972,4963.6,0,0,0.6879839863871365
38046,34,admin.,single,university.degree,no,no,no,cellular,sep,fri,3,2,success,-3.4,92.379,-29.8,0.773,5017.5,1,3,0.6879413604531266
41000,54,services,divorced,high.school,no,yes,no,cellular,oct,wed,3,2,failure,-1.1,94.601,-49.5,1.016,4963.6,0,0,0.6878414059812854
38364,60,retired,married,basic.4y,no,yes,no,cellular,oct,mon,1,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0,0,0.6877307873203707
40679,37,admin.,single,university.degree,no,no,no,cellular,sep,thu,1,4,success,-1.1,94.199,-37.5,0.879,4963.6,1,3,0.6876382717074323
37931,43,technician,married,high.school,no,yes,yes,cellular,sep,thu,1,2,success,-3.4,92.379,-29.8,0.809,5017.5,1,3,0.6874095433743417
38558,34,admin.,married,university.degree,no,no,no,cellular,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,0,0,0.6871640794771918
40210,23,student,single,unknown,no,no,no,cellular,jul,tue,2,1,success,-1.7,94.215,-40.3,0.876,4991.6,1,16,0.687141579138583
38537,34,unknown,single,university.degree,no,no,no,telephone,oct,wed,1,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,0,0,0.6868973429537427
39308,28,admin.,single,university.degree,no,yes,no,cellular,mar,thu,1,1,success,-1.8,93.369,-34.8,0.643,5008.7,1,9,0.6866979211310571
40385,30,blue-collar,single,professional.course,no,no,no,cellular,aug,wed,1,1,success,-1.7,94.027,-38.3,0.9,4991.6,1,9,0.6856602558055287
38536,73,retired,married,basic.4y,no,yes,no,telephone,oct,wed,1,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,0,0,0.6856204781804225
40160,32,admin.,single,university.degree,no,yes,no,cellular,jul,thu,2,1,success,-1.7,94.215,-40.3,0.846,4991.6,1,6,0.6855857279170514
38460,31,self-employed,single,university.degree,no,no,no,cellular,oct,fri,1,0,nonexistent,-3.4,92.431,-26.9,0.73,5017.5,0,0,0.6854357845682203
38358,70,retired,married,basic.4y,no,yes,no,cellular,oct,mon,1,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0,0,0.6853789679542892
36626,28,management,single,university.degree,no,yes,no,cellular,jun,thu,1,1,success,-2.9,92.963,-40.8,1.26,5076.2,1,4,0.6852533782963489
40044,30,admin.,single,university.degree,no,no,no,cellular,jul,tue,1,2,success,-1.7,94.215,-40.3,0.797,4991.6,1,3,0.6851615101245893
40259,68,retired,married,university.degree,no,no,no,cellular,jul,mon,2,1,success,-1.7,94.215,-40.3,0.889,4991.6,1,12,0.6850587575639413
38188,43,management,single,university.degree,no,yes,no,cellular,oct,tue,1,0,nonexistent,-3.4,92.431,-26.9,0.744,5017.5,0,0,0.6847562372891054
38596,69,retired,married,basic.4y,no,yes,yes,cellular,oct,fri,3,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,0,0,0.6847413651499312
40851,42,management,married,university.degree,no,yes,no,cellular,sep,wed,1,2,success,-1.1,94.199,-37.5,0.886,4963.6,1,3,0.684140091520761
39117,26,technician,single,university.degree,no,yes,no,cellular,dec,tue,1,1,success,-3.0,92.713,-33.0,0.707,5023.5,1,5,0.6840453009384388
40520,36,admin.,married,university.degree,no,no,no,cellular,aug,wed,7,1,success,-1.7,94.027,-38.3,0.894,4991.6,1,6,0.6839819290632858
41133,28,self-employed,single,university.degree,no,yes,no,cellular,nov,thu,2,3,success,-1.1,94.767,-50.8,1.041,4963.6,1,6,0.6839146129730195
39999,56,retired,married,basic.4y,no,yes,no,cellular,jun,wed,2,2,success,-1.7,94.055,-39.8,0.767,4991.6,1,3,0.683228715745047
38178,75,retired,divorced,basic.4y,unknown,yes,no,cellular,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,0,0,0.682918494174545
38162,65,admin.,married,university.degree,no,yes,no,cellular,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,0,0,0.6826693148501092
38592,36,self-employed,single,university.degree,no,no,no,cellular,oct,fri,1,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,0,0,0.6825129183714739
40803,31,technician,married,university.degree,no,no,no,cellular,sep,thu,1,1,success,-1.1,94.199,-37.5,0.878,4963.6,1,3,0.6824023312496907
38277,26,student,single,basic.9y,no,yes,no,telephone,oct,tue,3,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0,0.6823434136763865
39880,24,student,single,high.school,no,no,no,cellular,jun,wed,6,1,success,-1.7,94.055,-39.8,0.727,4991.6,1,6,0.6823155733529045
40040,30,admin.,single,university.degree,no,yes,no,cellular,jul,tue,2,1,success,-1.7,94.215,-40.3,0.797,4991.6,1,3,0.6821137191796243
36465,43,admin.,married,university.degree,no,yes,no,cellular,jun,wed,2,1,success,-2.9,92.963,-40.8,1.26,5076.2,1,3,0.6817127004984892
